count,word
20,large
20,nervous
20,silent
20,non-stop
20,major
20,ole
20,grey
20,purple
19,flow
19,shattered
19,plain
19,sharp
19,certain
19,solid
19,glamorous
19,lazy
19,broad
19,stormy
19,wildest
19,wasting
19,colder
19,cum
19,fantastic
19,let
19,independent
19,ow
19,louder
18,butta
18,neva
18,divine
18,di
18,local
18,innocent
18,bare
18,worse
18,taller
18,niggaz
18,country
18,fairy
17,magic
17,jamaican
17,bold
17,jiggy
17,deepest
17,sudden
17,troubled
17,want
17,ohohoho
17,famous
17,female
17,cashin
17,peaceful
17,laughin
16,diss
16,un-break
16,personal
16,bubble
16,shoo
16,international
16,finer
16,easier
16,honest
16,psychedelic
16,faded
16,hurry
16,able
16,closed
16,ay
16,rare
16,hollaback
15,thirsty
15,lead
15,terrible
15,similar
15,electric
15,patient
15,juicy
15,thurr
15,loose
15,feel
15,watchin
15,wise
15,a-ooh
15,earlier
15,sober
15,dutty
15,sleepless
15,calm
14,o-o-oh
14,french
14,reachin
14,counting
14,average
14,frozen
14,sexual
14,proper
14,bulletproof
14,satisfied
14,part-time
14,tasty
14,gushi
14,thatta
14,around-the-way
14,willing
14,weary
14,eye-to-eye
14,burnin
14,cloud
14,unkind
14,clearer
14,restless
14,square
14,loyal
14,fix
14,mind
14,unskinny
14,silky
13,original
13,damned
13,bound
13,fi
13,doggone
13,fallin
13,fighting
13,familiar
13,highest
13,ugly
13,shot
13,helpless
13,indian
13,rubberband
13,mellow
13,passing
13,bleeding
12,desperate
12,one-night
12,contagious
12,crowded
12,thicker
12,hear
12,sticky
12,repeat
12,o-o-h
12,comfortable
12,oh-whoa
12,corner
12,frightening
12,borderline
12,aware
12,greener
12,weird
12,verse
12,promiscuous
12,awful
12,tragic
12,foul
12,ba
12,eternal
12,vengo
12,unspoken
12,actin
12,cooler
12,summer
12,faster
12,holy
12,moonlit
12,bootylicious
12,angry
12,hollow
12,missing
12,cloudy
11,na
11,icy
11,friendly
11,dizzy
11,loser
11,milky
11,yah
11,working
11,constant
11,body
11,wishful
11,tiny
11,sentimental
11,healthy
11,false
11,ultimate
11,chinese
11,ev'ry
11,flash
11,scary
11,overwhelmed
11,hitchin
11,flashy
11,ohhh
11,breathless
11,thankful
11,leading
11,so-so
11,virgin
11,said
11,bended
11,no-one
11,animal
10,vicious
10,humble
10,prettiest
10,fucked
10,incomplete
10,hoo
10,acting
10,impossible
10,wishin
10,rendez-vous
10,drivin
10,obvious
10,sacred
10,urgent
10,t-t-totally
10,packed
10,lighter
10,searchin
10,gay
10,unfair
10,touchin
10,sound
10,mysterious
10,realest
10,shallow
9,lower
9,handsome
9,know
9,bouncin
9,careless
9,layin
9,latest
9,outrageous
9,all-all-all
9,finish
9,shoeshine
9,flip
9,dead-end
9,pale
9,mixed
9,promised
9,fatal
9,powerful
9,inside
9,baggy
9,groovin
9,numb
9,clumsy
9,triple
9,breathin
9,nitty
9,change
9,cha
9,expensive
9,dim
9,ohhhh
9,bitty
9,bent
9,weaker
9,blonde
9,bittersweet
9,stop
8,breaky
8,flashin
8,achy
8,driving
8,recall
8,a-break
8,catchin
8,important
8,fresher
8,m-a
8,worried
8,headin
8,face
8,voulez-vous
8,iswhoot
8,hopin
8,quack
8,blond
8,handy
8,meaner
8,flyin
8,clever
8,tighter
8,positive
8,seventh
8,freek'n
8,selfish
8,subtle
8,oho
8,one-way
8,diddy
8,flowing
8,reckless
8,regular
8,necessary
8,stay
8,sour
8,token
8,day
8,ooohooohooo
8,bizarre
8,legit
8,dusty
8,horny
8,northern
8,gritty
8,dyin
8,total
8,henny
8,crimson
8,eager
8,cutest
8,momma
8,unpredictable
8,chinny-chin-chin
8,do-do
7,dooby
7,wealthy
7,deadly
7,mi
7,cash
7,mere
7,nearer
7,splendid
7,listenin
7,uhh
7,daytime
7,untrue
7,mutual
7,married
7,spare
7,tense
7,fa
7,unnecessary
7,worldwide
7,future
7,people
7,timeless
7,berserk
7,tame
7,spontaneous
7,slim
7,breezy
7,official
7,ho-hey-ho-hey-ho-hey-ho
7,certified
7,classic
7,footloose
7,gyal
7,filled
7,brand-new
7,closest
7,fergalicious
7,upper
7,underground
7,frontin
7,greasy
7,wonder
7,surprised
7,bringin
7,coldest
7,greedy
7,fatter
7,plenty
7,bubbly
7,static
7,salty
7,pocket
7,counter
7,finger
7,criminal
7,gorgeous
7,exciting
7,likely
6,slick
6,dive
6,gator
6,syncopated
6,automatic
6,insecure
6,negative
6,fortunate
6,prime
6,overall
6,nighttime
6,blinding
6,bloody
6,tanned
6,complicated
6,outer
6,permanent
6,floss
6,motherfucking
6,draw
6,strangest
6,four-wheel
6,incredible
6,disrespectful
6,flashing
6,homeless
6,unhappy
6,mental
6,starry
6,a-a-at
6,got
6,dressed
6,cleanin
6,sweaty
6,perpetual
6,warmer
6,smaller
6,earnin
6,rapper
6,later
6,cypher
6,bomb
6,native
6,frustrated
6,bored
6,trifling
6,superstitious
6,getto
6,genuine
6,blowin
6,owww
6,tippy
6,beggin
6,toughest
6,do-do-do-do
6,chase
6,feedin
6,couple
6,filthy
6,daddys
6,chew
6,rear
6,healing
6,miny
6,diggady
6,retarded
6,stray
6,chronic
6,fuzzy
6,political
6,barbed
6,sane
6,hittin
6,follow
6,hazel
6,gon
6,crooked
6,nuthin
6,ill
6,useless
6,savage
6,luxe
6,painted
6,hoo-hoo
6,moral
6,soulful
6,curious
6,lit
6,smallest
6,flawless
6,burnt
6,stranger
6,mornin
5,coolest
5,social
5,huffin
5,ohohoh
5,treat
5,greenest
5,southside
5,rolling
5,two-way
5,touch
5,sleazy
5,sparkling
5,smile
5,far
5,cold-hearted
5,push
5,curly
5,devilish
5,dull
5,normal
5,pay
5,held
5,hardcore
5,ja
5,fourth
5,unwritten
5,cutie
5,erotic
5,tougher
5,spanish
5,kick
5,obsessed
5,possible
5,chromed
5,hateful
5,unsaid
5,present
5,untouched
5,solo
5,bossy
5,ov'r
5,naive
5,sleepy
5,par
5,inch
5,worthwhile
5,lock
5,sore
5,charming
5,nuh
5,sensitive
5,heartless
5,scarred
5,mucho
5,excited
5,busted
5,neat
5,aiy
5,gather
5,ancient
5,persuasive
5,try
5,musical
5,used
5,wiggle
5,freakin
5,awake
5,underwater
5,outfit
5,nother
5,hung
5,bother
5,simpler
5,stiff
5,oooo
5,juvenile
5,hit
5,brightest
5,gracious
5,otra
5,pia
5,nuff
5,karma
5,l-o-v-e
5,obscene
5,swiss
5,public
5,cellular
5,attractive
5,scarlet
5,pimped
5,phantom
5,hazy
5,eat
5,forced
5,speak
4,wonderin
4,chopped
4,matching
4,supersonic
4,meti
4,thriller
4,acid
4,sicker
4,shaggy
4,mortal
4,bolder
4,unknown
4,loved
4,"yeah,tootsie"
4,infinite
4,caribbean
4,furious
4,orange
4,unbroken
4,six-foot
4,wide-body
4,standing
4,unconditional
4,winter
4,ok
4,heated
4,tearin
4,yous
4,slightest
4,wasted
4,larger
4,western
4,hectic
4,classy
4,involved
4,whi-whistle
4,unbelievable
4,tropical
4,debonair
4,intimate
4,unreal
4,hip-hop
4,ooooooh
4,greater
4,crawfish
4,eighteenth
4,burst
4,hefty
4,liable
4,fierce
4,usual
4,dre
4,bailar
4,lager
4,hate
4,chevy
4,blurry
4,nah-ah
4,imaginary
4,drive
4,oohh
4,question
4,correct
4,cause
4,bangin
4,switchin
4,buy
4,oooooh
4,up(yes
4,pro
4,allll
4,shooting
4,over-loaded
4,puffin
4,fear)no
4,cheesy
4,phony
4,richer
4,pivotal
4,aww
4,ho
4,locking
4,meant
4,hidden
4,tramp
4,ironic
4,pinky
4,wish
4,hypnotic
4,luckiest
4,see-through
4,lax
4,mesh
4,playas
4,merry
4,equal
4,unforgettable
4,ci
4,makin
4,muddy
4,ta
4,semi-charmed
4,fellow
4,es
4,giddy
4,venomous
4,eight-foot
4,ridiculous
4,legal
4,undecided
4,ohhhhh
4,leave
4,808
4,ragged
4,hearin
4,brilliant
4,trashin
4,centrifugal
4,belong
4,daily
4,nutty-nutty-nutty
4,run
4,potential
4,brief
4,concrete
4,cheer
4,casual
4,happenin
4,second-hand
4,wayward
4,boy
4,step
4,tidal
4,raspberry
4,old-fashioned
4,chunky
4,youthful
4,vocal
4,picture
4,pregnant
4,digital
4,fish
4,childish
4,motherfucker
4,blank
4,sure-fire
4,matchin
4,realer
4,rowdy
4,wan
4,expert
4,huge
4,giant
4,solitary
4,notorious
4,gifted
4,baller
4,pleasing
4,keeping
4,unique
4,particular
4,stick
4,cautious
4,unfortunate
4,missin
4,simultaneous
4,tainted
4,brokenhearted
4,tattered
4,uphill
4,windy
4,pappy
4,invincible
4,cupid
4,confusing
4,t-bird
4,richest
4,you\n
4,explain
4,carved
4,meaning
4,souped-up
4,vivid
4,cut
4,wear
3,our-our-our-ou-ou-ours
3,of-a
3,clouded
3,extreme
3,armed
3,italian
3,youll
3,ablaze
3,rican
3,ninth
3,awkward
3,needy
3,rarin
3,ripe
3,brown-eyed
3,fastest
3,rush
3,ooh)i
3,clenched
3,furthest
3,entire
3,mobile
3,robotic
3,burned
3,difficult
3,wild-eyed
3,lonley
3,aah
3,mommy
3,play
3,frail
3,pop
3,tossed
3,building
3,accroche-toi
3,ali-i-i-i-ive
3,braided
3,softer
3,insatiable
3,wide-eyed
3,mejor
3,scandalous
3,fadin
3,moved
3,platter
3,butt
3,brave
3,temporary
3,mohair
3,compatible
3,favourite
3,fifth
3,petite
3,sun-kissed
3,youngest
3,noisy
3,stale
3,darker
3,junior
3,squeaky
3,mhmm
3,odd
3,noticed
3,fold
3,breathing
3,growin
3,passionate
3,bounce
3,feeli'n
3,hittas
3,travelled
3,painful
3,getcha
3,crisp
3,violent
3,untamed
3,billion-year-old
3,snow-covered
3,fitting
3,meanest
3,sich
3,sweat
3,undeniable
3,facin
3,achin
3,f**k
3,strongest
3,critical
3,rusted
3,religious
3,skip
3,prepared
3,booming
3,carefree
3,presidential
3,intact
3,jazzy
3,laughing
3,lawdy
3,gimme
3,homemade
3,tempt
3,fragile
3,crush
3,motherfuckin
3,pat
3,lowww
3,opening
3,selective
3,ruby
3,firm
3,instant
3,letcha
3,countless
3,colored
3,likin
3,whiter
3,excusas
3,crispy
3,strapped
3,forgotten
3,smartest
3,mournful
3,record
3,do-or-die
3,interested
3,bear
3,plush
3,delicious
3,talented
3,sassy
3,defenseless
3,amber
3,slender
3,dearest
3,alright
3,grab
3,loot
3,futuristic
3,eastside
3,8th
3,inny
3,late-night
3,devious
3,stomping
3,corny
3,unaffected
3,flippin
3,two-lane
3,d-o-double
3,locked
3,colorful
3,bashful
3,happened
3,la-la-la
3,interesting
3,four-leaf
3,fabulous
3,peculiar
3,direct
3,built-in
3,urban
3,snow-white
3,100k
3,listen
3,delirious
3,lovable
3,westside
3,crucial
3,rocky
3,shawty
3,shag
3,becky
3,over-sized
3,lift
3,star-spangled
3,african
3,graphic
3,sharper
3,priceless
3,intense
3,screamin
3,love\n
3,funeral
3,unsure
3,dried
3,ageless
3,exact
3,feenin
3,mile-high
3,21st
3,grateful
3,overdue
3,righteous
3,nearest
3,lowdown
3,polite
3,immune
3,vive
3,feminine
3,heah
3,secondhand
3,theirs
3,defensive
3,opposite
3,misled
3,ouuuuuuut
3,opp
3,saving
3,1st
3,body-hotty
3,dynamic
3,undisputed
3,saved
3,friend
3,a-my
3,plastic
2,old-time
2,undying
2,sturdy
2,insured
2,faithless
2,flava
2,hyper
2,gold
2,ba-ba
2,witty
2,paranoid
2,north
2,poppin
2,superficial
2,gooey
2,wooded
2,sly
2,snap
2,appealing
2,ungrateful
2,rhythmic
2,roughest
2,tryingg
2,nude
2,one-of-a-kind
2,plug
2,madd
2,experienced
2,faggot
2,wireless
2,funkdafied
2,5th
2,thinnest
2,torn-up
2,bettin
2,immediate
2,convinced
2,oriental
2,lowest
2,dank
2,dang
2,illiterate
2,thought
2,get'cha
2,float
2,flaming
2,disarrayed
2,primitive
2,ooh-wah
2,bushy
2,weezy
2,unmistakable
2,funk
2,hang
2,alittle
2,pressed
2,all-black
2,south
2,homebound
2,yung
2,spectacular
2,lastin
2,itchy
2,fatty
2,climb
2,picky
2,exterior
2,iffy
2,near
2,iz
2,two-step
2,facial
2,cocky
2,itty-bitty
2,inclement
2,tune
2,arab
2,buck
2,go-go
2,radical
2,stainless
2,sole
2,poorer
2,mega
2,stick-up
2,alot
2,about-ah
2,vegetarian
2,homeboy
2,headed
2,kinky
2,elastic
2,newborn
2,frosty
2,missionary
2,seasonal
2,fabolous
2,fiendin
2,doc-tor
2,oooohoooohhhoh
2,lush
2,ooey
2,spankin
2,shinin
2,sleek
2,fistful
2,sandy
2,slower
2,spiritual
2,dip
2,light-skinned
2,all-purpose
2,inspired
2,mmh
2,hitta
2,kitchin
2,country-wide
2,fullest
2,faint
2,unfamiliar
2,jive
2,god-forsaken
2,haffi
2,instrumental
2,macadamian
2,unheard
2,quicker
2,game
2,suicidal
2,preppy
2,smoke-filled
2,paralyzed
2,wavin
2,represent
2,fuente
2,suburban
2,fuego
2,messy
2,oral
2,plannin
2,louie
2,midwest
2,fill-in
2,in)(yes
2,pearly
2,aunque
2,coloured
2,dapper
2,hoarse
2,washing
2,ecstatic
2,oldest
2,infatuated
2,bye-bye
2,shocking
2,libra
2,died
2,meaningless
2,cheat
2,sadder
2,rid
2,ooooooooh
2,roll
2,goofy
2,thy
2,exquisite
2,ba-dooba-do
2,needless
2,luscious
2,finna
2,fist
2,missed
2,jolly
2,annoying
2,pleasant
2,ask
2,lunatic
2,eligible
2,feeding
2,auburn
2,feed
2,shoot
2,helped
2,watchi
2,self-conscious
2,def
2,hurtin
2,neglected
2,stinging
2,magenta
2,ughhhh
2,headstrong
2,tried
2,global
2,imperial
2,blacker
2,unavoidable
2,posed
2,otro
2,oooohh
2,overnight
2,fergie
2,shitty
2,wiser
2,horny-back
2,smoky
2,seven-day
2,sorrowful
2,autographed
2,embarrassed
2,eleventh
2,ticklish
2,thirteen-month-old
2,shorty
2,no)no
2,revolving
2,laid
2,content
2,secure
2,tommy
2,psychic
2,allergic
2,sultry
2,macking
2,ephemeral
2,dima
2,seductive
2,rainin
2,hotgirls
2,politic
2,adolescent
2,aisle
2,untouchable
2,ballistic
2,freezy
2,choosy
2,electronic
2,nostalgic
2,covered
2,do-do-do-do-do
2,knick
2,skater
2,spinning
2,emerald
2,unquenchable
2,crack
2,creepin
2,denzel
2,blacktop
2,disturbed
2,shush
2,diggin
2,contigo
2,dance.i
2,ugliest
2,so-called
2,stereo
2,saddest
2,first-name
2,ballin
2,successful
2,mockingbird
2,in-style
2,year-round
2,cleanest
2,glorious
2,shoo-bop
2,relevant
2,laughs
2,rusty
2,quickest
2,tremendous
2,decent
2,dazzling
2,literal
2,adult
2,seasoned
2,fakin
2,finished
2,readin
2,pretentious
2,supernatural
2,lay
2,buh
2,rental
2,astonishing
2,absurd
2,wounded
2,oooooaaah
2,bring
2,spotless
2,domestic
2,hopeful
2,reminisce
2,sophisticated
2,free-ee-ee
2,unselfish
2,foolin
2,patty
2,latocha
2,awww
2,123
2,snitchin
2,available
2,superbad
2,cajun
2,fictitious
2,changed
2,fattest
2,popular
2,crushed
2,russian
2,stumbling
2,b-a-s-s
2,cranberry
2,nocturnal
2,defined
2,blazin
2,snowy
2,thier
2,piggy
2,establishin
2,ooohh
2,beige
2,happier
2,hella
2,dolla)-same
2,earthy
2,symphonic
2,psycho
2,two-seater
2,blaze
2,jam-packed
2,bimbo
2,rolled
2,articulate
2,melodic
2,vexed
2,stylish
2,promise
2,basic
2,khaled
2,comical
2,wider
2,lowly
2,what'chu
2,hussle
2,object
2,good}good
2,wi
2,lu
2,downward
2,mamita
2,servin
2,cos
2,wastin
2,impressed
2,sneaky
2,lone
2,grave
2,unusual
2,anxious
2,muthaf**kin
2,counterfeit
2,lot-dah-dah-dah
2,hesitant
2,clubbin
2,parachute
2,fossil
2,wickest
2,control
2,shed
2,benz
2,hellafied
2,deadbeat
2,ooohooohooohooo
2,militainment
2,falta
2,blocka
2,cheaper
2,oo-oo-oo-oo
2,sissy
2,smokin
2,smashin
2,soggy
2,active
2,arreglar
2,leaded
2,picked
2,punch
2,bloodshot
2,hourly
2,spend
2,lolli
2,devastating
2,rotten
2,medical
2,self-made
2,cozy
2,force
2,fifteenth
2,hee-hee
2,uptight
2,safer
2,implicit
2,nameless
2,limp
2,responsible
2,convenient
2,fed
2,ooohooo
2,ohhhhhhh
2,prissy
2,limited
2,fight
2,jiggle
2,8-track
2,fair-weather
2,unbelieveable
2,nonchalant
2,lunar
2,oom
2,read
2,oooooooh
2,chinky
2,love-sick
2,massive
2,thorny
2,impartial
2,rougher
2,drenched
2,australian
2,valuable
2,moms
2,bong
2,skinned
2,blue-eyed
2,buzzin
2,drastic
2,almighty
2,sarcastic
2,toxic
2,desolate
2,british
2,bombest
2,surprising
2,up.your
2,exceptional
2,lavish
2,blunt
2,windless
2,mich
2,reputed
2,nothin?cheaper
2,ooohhh
2,haitian
2,blow
2,maximum
2,walking
2,pull
2,thicky
2,exotic
2,wifey
2,frequent
2,widest
2,crib
2,tous
2,candied
2,downtown
2,spicy
2,steadfast
2,highbrow
2,chrous
2,tad
2,strict
2,lifegaurd
2,entangled
2,dutch
2,mammary
2,frisky
2,sublime
2,vague
2,whatcha
2,sharpest
2,fogged
2,delicate
2,pump
2,prettier
2,tightened
2,slip
2,fifty-pound
2,freaking
2,heathen
2,four-letter
2,morena
2,equipped
2,god-found
2,chocolate-covered
2,teasing
2,hatin
2,standup
2,huh
2,3rd
2,killed
2,phatty
2,bodied
2,ayo
2,plump
2,parental
2,performer
2,vacant
2,dropped
2,oooohhh
2,answering
2,conspicuous
2,slippery
2,fiery
2,lyric
2,dich
2,high-o
2,fifty-fifty
2,elementary
2,whispering
2,placed
2,statutory
2,cuter
1,keen
1,aroused
1,tempting
1,age-old
1,arrogant
1,jagged
1,westbound
1,bump
1,organic
1,cutting
1,rabid
1,intoxicating
1,hurryin
1,bougie
1,legendary
1,hot-blooded
1,headbutt
1,enormous
1,fittin
1,mas
1,kommt
1,drizzy
1,feasible
1,cush
1,waan
1,tyrolean
1,defend
1,full-court
1,ricky
1,cerebral
1,pokin
1,cosmic
1,lenox
1,bogle
1,one\n
1,ohhhhhh
1,betta
1,radiant
1,dehydrated
1,angelic
1,mentirosa
1,profound
1,speedy
1,frayed
1,february
1,mannin
1,sculpting
1,ecstacy
1,grecian
1,outkast
1,forty-one
1,astral
1,atl
1,chickenhead
1,limber
1,prone
1,bluffin
1,oooh-oh-no
1,mis
1,bow-legged
1,contact
1,fla-vor
1,mid
1,bowlegged
1,chubby
1,lieee
1,down-hearted
1,undefeatable
1,sled
1,corral
1,need
1,goodie
1,primotine
1,civilized
1,corrupt
1,beatin
1,ring
1,trusting
1,nigerian
1,soooo
1,woebegone
1,cough
1,next-level
1,feline
1,hard-won
1,sssssouthside
1,road'a
1,disguised
1,boombastic
1,overanalyze
1,financial
1,metaphysical
1,homegrown
1,sky-high
1,a.32
1,cryin
1,looker
1,bumpy
1,wicka
1,reveal
1,alarmed
1,swollen
1,p.p
1,ahmad
1,anita
1,moon-spattered
1,dat
1,cheatin
1,assured
1,lawless
1,forgettin
1,immovable
1,vulgar
1,fred
1,nth
1,icky
1,craziest
1,three-way
1,steamy
1,cobweb
1,all-american
1,one.we
1,mothafuck
1,double-up
1,l'amour
1,life-long
1,a-standin
1,punky
1,hospitable
1,raunchy
1,beat-down
1,keyed
1,10-4
1,gassin
1,haired
1,impale
1,laa
1,immaculate
1,a-all
1,hotness
1,celibate
1,sheisty
1,dummy
1,waaaaas
1,osbourne
1,sumthin
1,wanna-be
1,oaktown
1,7-inch
1,ghetto-fabulous
1,notice
1,stingy
1,me-a
1,all-time
1,buryin
1,defeat
1,1980)==\n{{album
1,foreclosable
1,kelos
1,yucky
1,susie
1,uneasy
1,prob'ly
1,reps-up
1,visionary
1,mo-weezy
1,ooohhhh
1,rrrr
1,insensitive
1,barretas
1,conceited
1,flamin
1,following
1,untried
1,record-breaker
1,pooooow
1,commercial
1,alotta
1,win
1,treacherous
1,unopened
1,lightnin
1,prized
1,unleaded
1,busta
1,randy
1,whipping
1,mama-uh
1,caring
1,siete
1,"uuu),hot"
1,persian
1,worthy
1,capable
1,lyte
1,leadin
1,brandon
1,singing
1,oriented
1,dumbest
1,toothed
1,all-white
1,maxi
1,jerky
1,urchin
1,worcestershire
1,alight
1,pointy
1,booty
1,prettie
1,hyped
1,overpriced
1,dealt
1,gashing
1,rub-a-dub
1,run-around
1,tre
1,sanctified
1,rubs
1,haa-u-git
1,freeform
1,infrared
1,padded
1,fantazing
1,trabjame
1,drabble
1,moot
1,sinnin
1,attentive
1,multiplyin
1,mo'head
1,nacho
1,unturned
1,life(nother
1,faceless
1,huggin
1,on\n
1,501
1,el
1,two-track
1,fucked-up
1,p-p-p-p-pac
1,gutta
1,bodacious
1,jump
1,3x
1,expresstic
1,ashy
1,orderly
1,consummate
1,download
1,opportunistic
1,handcuffing
1,odl
1,"me,xactly"
1,babe
1,rah
1,mo-sci-no
1,boukou
1,love.is
1,vegemite
1,unmade
1,canned
1,ha-ha-happy
1,crazed
1,chief
1,linen
1,trembling
1,gitchi
1,bing
1,diabolical
1,untrimmed
1,consecrated
1,naussau
1,trippy
1,mono
1,morning
1,starry-eyed
1,otless
1,good-looking
1,seedy
1,licky
1,whoa.happy
1,astronomical
1,sightless
1,mashin
1,august
1,vertical
1,breezin
1,fearless
1,bionic
1,big-bellied
1,choose
1,tangle
1,inseparable
1,fitty
1,ll
1,rebellious
1,smashed
1,concentrate
1,girly
1,le
1,parting
1,mobbin
1,itchin
1,super-8
1,je
1,dutiful
1,frat
1,four-thirteen
1,vaccum
1,pous
1,paralysed
1,idle
1,reserved
1,loiterin
1,deserving
1,50-50
1,next-door
1,meet
1,dark-skinned
1,por
1,oohhh
1,one-track
1,mythical
1,fooling
1,teen-age
1,appointed
1,unfaithful
1,central
1,messin
1,my-m-m-y-my
1,possessive
1,six-inch
1,up(break
1,elegant
1,jeremih
1,cross-eyed
1,waterbed
1,abrasive
1,fare
1,nearby
1,ooh.ooh
1,intelligent
1,folksinger
1,stocking
1,sulky
1,freeze-frame
1,flaky
1,villian
1,justifiable
1,man-gal
1,daring
1,hoodrat
1,heyyy
1,sh-boogie
1,kissable
1,hign
1,militant
1,hey-ey
1,krossed
1,legitimate
1,tri-level
1,7th
1,fluorescent
1,chauffer
1,opem
1,heeey
1,japanese
1,lycanthropy
1,disciplined
1,ripped
1,helluva
1,forgettable
1,bang
1,13th
1,ohhhoh
1,lear
1,instantaneous
1,ruthless
1,cooking
1,ont
1,night)(yeah
1,stilted
1,focused
1,five-and-dime
1,dookie
1,greek
1,jam
1,sister
1,oww
1,ooooo
1,3-something
1,buttonhole
1,learnin
1,margarita
1,buried
1,nazi
1,twitchin
1,insufficient
1,kush
1,lumpy
1,hawkin
1,twenty-second
1,fear
1,fishberg
1,phoney
1,spilled
1,carried
1,commited
1,street}}\n
1,stuffy
1,diamond-like
1,lights
1,unseen
1,single-handed
1,switching
1,who's
1,oowee
1,sweeta
1,cross-legged
1,beautful
1,dru
1,oh-oh-oh-oh
1,hokey
1,tawny
1,military
1,add
1,arrest
1,mantic
1,barefooted
1,multiple
1,heeled
1,oppressive
1,chic-a-cherry
1,needin
1,three-piece
1,bionical
1,droppin
1,racin
1,terrific
1,resilient
1,overchargin
1,funkafied
1,mamas
1,holier
1,unsuccessful
1,woozy
1,55th
1,18th
1,tommys
1,disposable
1,residual
1,hookah
1,two-seat
1,snowbird
1,stashing
1,met
1,interior
1,macrobiotic
1,uplifting
1,pointless
1,"funkafied,funkalistic,vocalistic"
1,wheezy
1,hanging
1,martial
1,asian
1,hup
1,grown-up
1,woooooh
1,surreal
1,virtual
1,offensive
1,eastern
1,44
1,copy
1,wack
1,analyze
1,between-a
1,rugged
1,domesticated
1,rival
1,devout
1,haaaaaa
1,diplomatic
1,humma
1,hugable
1,d-d-d-do
1,underloved
1,genau
1,wheeler
1,baked
1,rural
1,floppy
1,teachin
1,compete
1,rule
1,hum
1,lukewarm
1,loneliest
1,punching
1,cut-off
1,seismic
1,ri-dic-dic-dic-ulous
1,homestyle
1,southbound
1,chancy
1,suspenseful
1,shredded
1,traumatic
1,fresh-sown
1,a-changin
1,universal
1,dazy
1,the?five
1,hazardous
1,down\n
1,troublesome
1,a.41
1,agian
1,enhanced
1,n'true
1,balla-tic
1,honorable
1,dely
1,strictest
1,nicer
1,slow-motion
