count,word
130,little
123,good
70,true
67,old
66,new
65,real
64,sweet
61,ooh
57,long
48,cold
45,big
45,lonely
43,free
41,deep
40,best
40,hard
38,bad
36,right
36,high
35,better
35,strong
34,second
33,wrong
33,blue
33,dark
31,hot
31,young
30,crazy
29,wild
26,easy
24,loving
24,sure
24,sad
23,open
22,blind
22,special
22,tired
21,bright
21,alive
21,broken
20,lovin
20,perfect
18,nice
18,ready
18,fine
17,clear
17,different
17,pretty
16,afraid
16,cool
15,single
15,warm
14,tough
14,like
13,red
13,stronger
13,dead
13,beautiful
13,funny
12,low
12,loud
12,happy
12,white
12,higher
12,live
11,strange
11,weak
11,tight
10,beat
10,lovely
10,rockin
10,small
10,okay
10,great
9,lost
9,final
9,past
9,simple
9,wide
9,mad
9,dirty
9,slow
9,closer
9,precious
9,outside
8,favorite
8,everyday
8,pure
8,hungry
8,rainy
8,soft
8,sweetest
7,human
7,guilty
7,poor
7,jealous
7,shy
7,safe
7,gray
7,rich
7,quiet
7,gentle
7,restless
7,yellow
6,older
6,scared
6,separate
6,brighter
6,miss
6,ol
6,late
6,short
6,black
6,fairy
6,emotional
6,quick
6,close
6,fading
6,make
6,endless
6,head
6,feeling
6,lucky
6,common
6,come
6,foolish
6,brown
5,ow
5,rough
5,careful
5,living
5,glad
5,certain
5,younger
5,modern
5,funky
5,natural
5,wasting
5,fair
5,fast
5,wet
5,weary
5,sexy
5,wonderful
5,golden
5,heavy
5,love
4,welcome
4,left
4,pink
4,oooh
4,private
4,lazy
4,local
4,complete
4,everlasting
4,tame
4,steady
4,wildest
4,cherry
4,undercover
4,ooooh
4,break
4,shattered
4,proud
4,darkest
4,sleepless
4,green
4,moonlit
4,secret
4,unkind
4,excited
4,average
4,magic
4,electric
4,greatest
4,fat
4,light
4,sick
4,wont
4,tall
4,wicked
4,mean
4,movin
4,feelin
4,dear
3,helpless
3,solitary
3,prettiest
3,bitter
3,longer
3,music
3,faded
3,follow
3,double
3,animal
3,sleeping
3,highest
3,angry
3,willing
3,hurry
3,ordinary
3,smart
3,crowded
3,busy
3,grand
3,insane
3,loose
3,fit
3,dry
3,oh-oh-oh
3,eager
3,grey
3,romantic
3,friendly
3,physical
3,bigger
3,hardest
3,harder
3,frozen
3,typical
3,worse
3,working
3,cruel
3,hurt
3,east
3,naughty
3,magical
3,token
3,aware
3,key
3,silly
3,sunny
3,southern
3,broad
3,easier
3,biggest
3,fancy
3,divine
3,nervous
2,searchin
2,lotta
2,stray
2,northern
2,worth
2,blonde
2,itchy
2,old-fashioned
2,mutual
2,smoky
2,fragile
2,surprised
2,tramp
2,lead
2,stranger
2,ev'ry
2,primitive
2,passing
2,promised
2,obscene
2,foreign
2,es
2,silent
2,bother
2,skinny
2,possible
2,clearer
2,calm
2,middle
2,ugly
2,evil
2,independent
2,unknown
2,fresh
2,innocent
2,curious
2,ashamed
2,sacred
2,borderline
2,oh-oh
2,entangled
2,dull
2,dive
2,painted
2,part-time
2,sensitive
2,hopeless
2,straight
2,american
2,nasty
2,filled
2,stormy
2,impossible
2,inner
2,naive
2,daytime
2,ooo
2,leading
2,dancin
2,non-stop
2,clean
2,bittersweet
2,latest
2,corner
2,feel
2,no-one
2,sexual
2,able
2,purple
2,oo
2,extra
2,four-leaf
2,dumb
2,early
2,finer
2,ooh-ooh
2,seventh
2,shiny
2,go-go
2,nighttime
2,toughest
2,disturbed
2,smooth
2,ohh
2,neat
2,defenseless
2,locked
2,counter
2,heavenly
2,subtle
2,weaker
2,la
2,pleasing
2,hotter
2,mixed
2,tattered
2,main
2,larger
2,tropical
2,drunk
2,firm
2,let
2,careless
2,said
2,invisible
2,tense
2,wasted
2,troubled
2,hush
2,warmer
2,false
2,tougher
2,body
2,yah
2,pale
2,longest
2,distant
2,unsure
2,finest
2,watchin
2,invincible
2,mental
2,familiar
2,cheap
2,humble
2,rocky
2,permanent
2,colder
2,lonesome
2,one-way
2,dim
2,famous
2,flowing
2,ohhh
1,discreet
1,classic
1,missin
1,daddys
1,loneliest
1,breezy
1,dizzy
1,pro
1,frisky
1,burned
1,object
1,thirsty
1,desperate
1,ooohooohooohooo
1,null
1,slightest
1,barbed
1,muscular
1,believin
1,oh-a-ooh-ooh
1,used
1,seaside
1,rendez-vous
1,unreal
1,la-la
1,expensive
1,narrow
1,cavalier
1,blowin
1,official
1,darker
1,gay
1,chancy
1,ripe
1,inside
1,listen
1,tightened
1,high-o
1,girly
1,blissful
1,oh-we-oh
1,misled
1,tiny
1,fatal
1,kinetic
1,lighter
1,becky
1,digital
1,breathless
1,closed
1,footloose
1,criminal
1,travelled
1,opening
1,mellow
1,flaky
1,prized
1,sophisticated
1,heartless
1,bizarre
1,surfin
1,holy
1,o-o-oh
1,gorgeous
1,defeat
1,minimum
1,prepared
1,7-inch
1,sposed
1,age-old
1,desolate
1,trusting
1,glamorous
1,confusing
1,ooh-ee
1,psychedelic
1,unbalanced
1,wretched
1,fiery
1,sweeter
1,lame
1,suggestive
1,cheaper
1,bored
1,clever
1,unspoken
1,inscrutable
1,breaking
1,unmistakable
1,sudden
1,rusted
1,wee
1,five-and-dime
1,itty-bitty
1,passionate
1,hot-shot
1,repeat
1,intuitive
1,square
1,unable
1,tommy
1,libra
1,intimate
1,egyptian
1,later
1,tommys
1,groovin
1,reachin
1,greasy
1,over-loaded
1,lu
1,interested
1,cutie
1,dig
1,tempt
1,peaceful
1,persuasive
1,simpler
1,heated
1,surrender
1,spineless
1,celibate
1,bronzed
1,honest
1,mv
1,shoo
1,urchin
1,forgotten
1,mortal
1,crack
1,fellow
1,gem-like
1,stilted
1,sane
1,t-bird
1,hearin
1,shallow
1,fried
1,unquenchable
1,greener
1,truer
1,experienced
1,luscious
1,subject
1,whatcha
1,ohohoho
1,brand-new
1,p-p-p-p-pac
1,particular
1,worried
1,future
1,tend
1,stiff
1,blinding
1,n'true
1,knick
1,unique
1,half
1,overdue
1,raga
1,munchin
1,polluted
1,diddy
1,edgy
1,flyin
1,bear
1,opportunistic
1,macho
1,ahhh
1,important
1,tune
1,weird
1,presidential
1,muddy
1,seismic
1,buy
1,backstreet
1,peachy
1,general
1,smaller
1,people
1,freeze
1,unaffected
1,cold-hearted
1,never-ending
1,nah-ah
