count,word
200,good
189,little
158,real
120,new
116,big
90,right
83,hot
83,crazy
77,long
76,old
73,better
73,true
73,high
72,bad
71,best
61,ready
61,hard
60,wrong
53,low
49,black
48,ooh
47,white
47,young
45,deep
45,sure
44,nice
43,lil
41,lonely
40,sexy
40,free
39,cold
36,sweet
35,red
34,pretty
33,dark
32,fast
31,perfect
31,fuckin
31,sick
30,beautiful
30,fresh
30,open
30,dirty
30,different
30,like
29,rockin
28,strong
28,happy
28,wild
27,funny
26,blue
26,mad
26,da
26,special
26,wet
26,cool
25,dead
25,single
25,slow
24,second
24,lovin
23,alive
23,clean
22,fine
22,fly
22,loud
21,great
21,favorite
21,feelin
20,dem
20,quick
19,simple
18,naked
18,tired
18,brown
18,clear
18,head
18,late
18,tight
18,cute
18,green
18,loving
17,broken
17,mean
17,come
17,ohh
16,afraid
16,blind
16,stupid
16,beat
16,past
16,easy
16,left
16,steady
16,outside
16,wide
15,okay
15,rough
15,rich
15,make
15,weak
15,hottest
15,plus
14,drunk
14,scared
14,ol
14,live
13,short
13,safe
13,glad
13,strange
13,raw
13,fat
12,oooh
12,warm
12,closer
12,fancy
12,damn
12,hotter
12,small
12,tough
12,sad
12,major
12,everyday
11,wont
11,private
11,dumb
11,break
11,close
11,sorry
11,older
11,main
11,soft
10,heavy
10,fucking
10,straight
10,double
10,quiet
10,tall
10,lame
10,light
10,grand
10,broad
9,harder
9,jealous
9,yellow
9,miss
9,fair
9,middle
9,super
9,proud
9,mic
9,east
8,precious
8,wicked
8,freaky
8,confused
8,mma
8,lean
8,hurt
8,naughty
8,yes
8,worth
8,welcome
8,twisted
8,bright
8,bigger
8,shot
8,secret
7,icy
7,independent
7,verse
7,worst
7,lucky
7,wait
7,foreign
7,homey
7,joint
7,shady
7,extra
7,wee
7,ooo
7,nasty
7,grey
7,lost
6,dear
6,living
6,scary
6,purple
6,busy
6,ride
6,rainy
6,nervous
6,ashamed
6,flat
6,sticky
6,insane
6,longest
6,bitter
6,sweetest
6,early
6,shiny
6,sober
6,lovely
6,able
6,worse
6,endless
6,similar
6,american
6,ridin
6,gon
6,hungry
6,wishin
6,gray
5,iced
5,smart
5,fi
5,bouncin
5,comfortable
5,regular
5,famous
5,deeper
5,henny
5,younger
5,nappy
5,feeling
5,flow
5,proper
5,careful
5,baggy
5,fa
5,finest
5,fucked
5,undercover
5,loose
5,longer
5,baddest
5,finer
5,golden
5,flawless
5,outrageous
5,obvious
5,minute
5,tragic
5,breezy
5,stronger
5,closed
5,human
5,rude
5,separate
5,nuthin
5,local
5,finish
5,li'l
5,higher
5,amazing
4,dangerous
4,frontin
4,eighteenth
4,key
4,sour
4,sacred
4,flip
4,brighter
4,complete
4,calm
4,love
4,chromed
4,guilty
4,dry
4,deepest
4,tipsy
4,let
4,bent
4,skinny
4,fighting
4,soulja
4,listenin
4,numb
4,reckless
4,jamaican
4,poor
4,fake
4,pure
4,louder
4,hopin
4,erotic
4,phantom
4,southern
4,stop
4,ill
4,plain
4,wonderful
4,blonde
4,triple
4,important
4,vain
4,worry
4,common
4,dim
4,fit
4,honest
4,burnt
4,breathin
4,greasy
4,cherry
4,body
4,drivin
4,mind
4,sweeter
4,inner
4,floss
4,criminal
4,rear
4,cheap
4,sweaty
4,magical
4,large
4,sunny
4,niggaz
4,tan
4,foolish
4,matchin
4,outfit
4,contagious
4,cloud
4,silly
4,musical
4,hooked
4,flyin
3,laughin
3,tighter
3,upper
3,sane
3,wise
3,smooth
3,lyrical
3,pinky
3,touchin
3,personal
3,non-stop
3,slim
3,dizzy
3,sudden
3,dutty
3,tiny
3,funky
3,gangsta
3,ugly
3,dressed
3,expensive
3,gracious
3,happenin
3,silent
3,pay
3,got
3,constant
3,baller
3,wan
3,glamorous
3,chronic
3,colder
3,negative
3,difficult
3,official
3,stormy
3,held
3,patient
3,clearer
3,incredible
3,ohhh
3,dancin
3,shy
3,intact
3,physical
3,vicious
3,huge
3,sharp
3,classic
3,corner
3,youngest
3,movin
3,actin
3,desperate
3,ok
3,nuff
3,packed
3,crowded
3,mi
3,juicy
3,damned
3,likely
3,follow
3,gentle
3,flippin
3,finger
3,thicker
3,classy
3,typical
3,curly
3,frozen
3,fading
3,gorgeous
3,plenty
3,picture
3,lower
3,cause
3,gimme
3,curious
3,normal
3,thankful
3,sexual
3,whiter
3,di
3,lit
3,inside
3,retarded
3,ohohoho
3,savage
3,slick
3,bubble
3,watchin
3,original
3,seventh
3,political
3,strapped
3,cooler
3,thirsty
3,darkest
3,delicious
3,juvenile
3,necessary
3,average
3,rare
3,hazel
3,faithful
3,foul
3,people
3,present
3,fallin
3,married
3,bubbly
3,coldest
3,four-wheel
3,switchin
3,acting
3,couple
3,hearin
3,ohoho
3,biggest
3,cutest
3,unsaid
3,hypnotic
3,distant
3,latest
3,scarlet
3,selfish
2,milky
2,oh-oh
2,step
2,roll
2,awkward
2,burning
2,oh-oh-oh
2,bangin
2,mommy
2,chinese
2,weaker
2,drive
2,incomplete
2,polite
2,blurry
2,later
2,changed
2,evil
2,laid
2,ooohhh
2,bring
2,mutual
2,draw
2,hopeless
2,sissy
