count,word
183,little
161,good
131,real
112,true
76,big
75,new
73,long
68,bad
66,sweet
60,right
58,wrong
56,better
55,crazy
53,old
51,strong
51,high
50,ooh
48,lonely
48,free
46,hot
45,deep
43,hard
43,best
41,black
41,sure
40,young
39,low
38,like
33,cold
31,blue
30,open
30,ready
27,sad
26,everyday
26,loving
26,wild
25,happy
25,mad
24,broken
24,alive
24,lovin
24,nice
23,funny
22,cool
22,special
22,dark
21,different
21,fly
21,easy
20,fine
20,pretty
20,wet
20,funky
20,soft
19,dead
19,warm
18,fat
18,sexy
18,single
18,beautiful
18,glad
18,perfect
17,quick
17,blind
17,red
17,past
16,rough
16,late
16,tired
16,pure
16,loud
15,fuckin
15,tough
15,nasty
15,white
15,make
14,clear
14,rich
14,great
14,second
14,straight
14,slow
14,mic
14,safe
13,sick
13,double
13,outside
13,live
13,come
12,afraid
12,weak
12,wide
12,bright
11,strange
11,precious
11,green
11,ohh
11,simple
10,silly
10,brown
10,key
10,endless
10,small
10,worth
10,lyrical
10,finest
10,final
10,extra
10,poor
9,deeper
9,secret
9,golden
9,busy
9,jealous
9,sorry
9,short
9,light
9,miss
9,stronger
9,steady
9,fresh
9,break
9,dangerous
9,wonderful
8,close
8,drunk
8,homey
8,flat
8,french
8,scared
8,dirty
8,fake
8,feelin
8,freaky
8,fast
8,damn
7,dry
7,tight
7,closer
7,okay
7,rockin
7,gentle
7,tall
7,sleeping
7,beat
7,romantic
7,shy
7,cruel
7,original
7,clean
7,flow
7,emotional
7,smooth
7,niggaz
7,large
7,fantastic
7,complete
7,distant
7,tan
6,rude
6,bubble
6,fucking
6,living
6,feeling
6,higher
6,raw
6,insane
6,da
6,sweetest
6,mean
6,mellow
6,human
6,foolish
6,holy
6,rainy
6,fair
6,favorite
6,fatter
6,certain
6,lucky
6,lil
6,heavy
6,fancy
5,cute
5,famous
5,unkind
5,desperate
5,helpless
5,proud
5,satisfied
5,head
5,hungry
5,bigger
5,harder
5,foreign
5,greedy
5,smart
5,longer
5,lovely
5,love
5,hotter
5,east
5,plus
5,personal
5,joint
5,proper
5,magic
5,minute
5,underground
5,total
5,hurt
5,bound
5,twisted
5,greatest
5,vain
5,fit
5,west
5,silent
5,baddest
5,packed
5,wait
5,gray
4,sweeter
4,eternal
4,shattered
4,wont
4,watchin
4,sudden
4,fairy
4,healthy
4,treble
4,lame
4,handsome
4,strangest
4,colder
4,hardcore
4,dear
4,quiet
4,private
4,deadly
4,sharp
4,hollow
4,inner
4,plain
4,sexual
4,bitty
4,everlasting
4,naked
4,cheap
4,left
4,hittin
4,ol
4,hooked
4,ashamed
4,sleepless
4,burnin
4,older
4,bent
4,common
4,ooooh
4,magical
4,stormy
4,runaway
4,crooked
4,homeless
4,confused
4,fading
4,wise
4,worst
4,skinny
4,pale
4,triple
4,natural
4,breathless
4,recall
4,yellow
3,shady
3,damned
3,flowing
3,biggest
3,hear
3,tasty
3,ordinary
3,mesh
3,bold
3,greener
3,timeless
3,vicious
3,divine
3,familiar
3,charming
3,loaded
3,main
3,undercover
3,intimate
3,mere
3,worse
3,southern
3,silky
3,ridin
3,closed
3,worthwhile
3,entire
3,gangsta
3,pregnant
3,angry
3,willing
3,brighter
3,laughing
3,chunky
3,amazing
3,icy
3,summer
3,promised
3,younger
3,ridiculous
3,cherry
3,laughin
3,fighting
3,hardest
3,calm
3,african
3,yes
3,corny
3,naughty
3,wasting
3,major
3,corner
3,loose
3,easier
3,let
3,aware
3,hottest
3,highest
3,speak
3,unbelievable
3,guilty
3,sound
3,legit
3,dusty
3,oooh
3,acid
3,faded
3,dem
3,instant
3,brand-new
3,social
3,milky
3,correct
3,hectic
3,able
3,lost
3,movin
3,unspoken
3,sunny
3,spare
3,dumb
3,music
3,bare
3,drivin
3,moral
3,beggin
3,wicked
3,positive
3,infinite
3,faithful
3,mighty
3,purple
3,sticky
3,lean
3,filled
3,lead
3,pink
3,stupid
3,incredible
3,chronic
3,foul
3,dyin
3,broad
3,cellular
3,feel
3,worry
3,heavenly
2,"yeah,tootsie"
2,clever
2,physical
2,ta
2,funkdafied
2,faster
2,loser
2,bloody
2,wee
2,nappy
2,dapper
2,ohhhhh
2,sane
2,oooohh
2,1st
2,jiggle
2,stiff
2,motherfuckin
2,wooded
2,buck
2,vivid
2,la
2,louder
2,brief
2,indian
2,hazy
2,slim
2,comfortable
2,record
2,climb
2,grateful
2,nervous
2,bittersweet
2,flip
2,direct
2,oh-oh-oh
2,floss
2,petite
2,cosa
2,tattered
2,butta
2,restless
2,shed
2,extreme
2,meaningless
2,you\n
2,notorious
2,undisputed
2,cloudy
2,painful
2,prettier
2,lavish
2,sparkling
2,graphic
2,cooler
2,emerald
2,righteous
2,curly
2,bringin
2,exotic
2,ask
2,gifted
2,sore
2,oriental
2,static
2,sublime
2,basic
2,missin
2,noisy
2,rowdy
2,hellafied
2,filthy
2,bitter
2,oh-oh
2,ow
2,unique
2,got
2,meant
2,local
2,belong
2,hopeful
2,fatal
2,digital
2,bomb
2,inside
2,finish
2,passing
2,humble
2,facin
2,ill
2,gather
2,pump
2,answer
2,automatic
2,average
2,lonesome
2,classic
2,futuristic
2,do-or-die
2,shooting
2,run
2,unheard
2,dip
2,repeat
2,scarlet
2,welcome
2,exact
2,giant
2,un-break
2,hate
2,catchin
2,oooooh
2,ole
2,non-stop
2,needy
2,hit
2,salty
2,debonair
2,neglected
2,amber
2,elastic
2,obvious
2,sneaky
2,needless
2,imperial
2,tryingg
2,tootsie
2,bored
2,mysterious
2,dizzy
2,pocket
2,super
2,unfortunate
2,chinese
2,ultimate
2,bended
2,usual
2,useless
2,oo
2,rare
2,deepest
2,mixed
2,shiny
2,later
2,bubbly
2,regular
2,normal
2,implicit
2,ohhh
2,insecure
2,over-sized
2,similar
2,future
2,treat
2,mmh
2,slick
2,windless
2,ticklish
2,earthy
2,headin
2,ride
2,reckless
2,bombest
2,darkest
2,jazzy
2,honest
2,locking
2,gritty
2,nitty
2,religious
2,3rd
2,nother
2,semi-charmed
2,peaceful
2,typical
2,gay
2,tense
2,australian
2,aiy
2,solid
2,concrete
2,breathin
2,lager
2,fucked
2,genuine
2,kick
2,early
2,loot
2,burst
2,ooo
2,domestic
2,cutie
2,fattest
2,crisp
2,oh-whoa
2,undying
2,scarred
2,nuff
1,paid
1,footsie
1,youthful
1,blurry
1,business
1,daytime
1,carribean
1,spilled
1,morena
1,ayo
1,ohoho
1,fullest
1,suicidal
1,bearded
1,friend
1,puffin
1,glorious
1,ci
1,vast
1,lowly
1,blonde
1,expensive
1,grave
1,tiny
1,innocent
1,we-a
1,finished
1,hateful
1,funk
1,tribal
1,near
1,coolest
1,blond
1,vida
1,ding-dong
1,o.p.p
1,hesitant
1,bear
1,sandy
1,ahmad
1,voicin
1,thug-style
1,handed
1,see-through
1,idle
1,stick-up
1,deadbeat
1,unbelieveable
1,lazy
1,nationwide
1,self-centered
1,dabbin
1,fifteenth
1,devious
1,o.g.funk
1,insatiable
1,"oh,we"
1,elemental
1,meanest
1,superficial
1,old-fashioned
1,mind(constantly
1,extensive
1,50-50
1,spectacular
1,game
1,facial
1,gustan
1,rear
1,colour
1,stranger
1,woooo
1,hallelujah
1,bamboo
1,strongest
1,you.ooooh
1,civilized
1,disrespectful
1,accurate
1,poetic
1,backseat
1,tipsy
1,un-adult
1,mutual
1,evil
1,sarcastic
1,cheery
1,nameless
1,summerhouse
1,stupendous
1,forceful
1,severe
1,shots-a
1,veteran
1,taller
1,unseen
1,obscene
1,counter
1,outkast
1,justifiable
1,cut
1,killing
1,busted
1,rat-a-tat-at
1,alternate
1,vexed
1,fattie
1,boukou
1,outstanding
1,poured
1,nifty
1,dramatic
1,betcha
1,gracious
1,heavier
1,hidin
1,droppin
1,di
1,finer
1,leshaun
1,o-u-t
1,mid-range
1,chase
1,grand
1,dealt
1,1-2
1,marxist
1,poorer
1,vampin
1,latin
1,planted
1,maxi
1,frail
1,blinding
1,bootylicious
1,experienced
1,sturdy
1,outfit
1,nobodys
1,hyper
1,oooooaaah
1,candied
1,shoo
1,delirious
1,e-z
1,frontin
1,fooling
1,morning
1,liable
1,seven-day
1,untrue
1,freeze
1,intoxicating
1,said
1,brave
1,dorr
1,smallest
1,robotic
1,recent
1,momma
1,vulgar
1,wasteful
1,touchin
1,bubonic
1,flowin
1,spread
1,exceptional
1,cuttin
1,offer
1,believe
1,realer
1,beeper
1,flamboyant
1,darker
1,devastating
1,groovin
1,silliest
1,fiddler
1,luscious
1,pappy
1,short-term
1,separate
1,plannin
1,quicker
1,unload
1,wiser
1,profound
1,hella
1,two-seaters
1,jimmy
1,cranberry
1,brokenhearted
1,contact
1,kinky
1,wealthy
1,five-oh
1,itty-bitty
1,knock-kneed
1,headed
1,clouded
1,delayin
1,bionical
1,haaaaaaaaa
1,seductive
1,whatcha
1,infrared
1,tic
1,exposed
1,flagrant
1,countless
1,momentary
1,traumatic
1,full-court
1,beating
1,particular
1,worthy
1,exciting
1,jam
1,perpetual
1,flaming
1,past-time
1,buryin
1,flash
1,sssssouthside
1,"our,it"
1,breathing
1,cypher
1,bow-legged
1,fam
1,low-key
1,phoney
1,shinin
1,lordy
1,between-a
1,squeeze
1,slight
1,milkbox
1,woozy
1,pearly
1,hospitable
1,faint
1,asteroid
1,gorgeous
1,apparent
1,tri-level
1,hurry
1,cuddly
1,unreal
1,reachin
1,hanging
1,softer
1,sleek
1,tranquil
1,wack
1,parting
1,immaculate
1,getto
1,forreal
1,neutral
1,rush
1,chrous
1,sleazy
1,supreme
1,listening
1,wide-eyed
1,loyal
1,global
1,syncopated
1,virtual
1,braided
1,holding
1,vanished
1,princely
1,forgettable
1,legal
1,lukewarm
1,rule
1,chic-a-cherry
1,surprised
1,brewin
1,weaker
1,greenest
1,eleventh
1,pitty
1,spanish
1,meti
1,cheatin
1,friday
1,shaggy
1,shrivled
1,digusted
1,swing
1,one\n
1,tippy
1,mucho
1,steamy
1,goofy
1,tangle
1,ancient
1,smaller
1,prone
1,illiterate
1,butt
1,copy
1,outie
1,analyze
1,hugable
1,macking
1,ooohooohooohooo
1,brunette
1,weary
1,feasible
1,trifling
1,unforgettable
1,bone-colored
1,fortunate
1,sweeta
1,misleading
1,readin
1,native
1,jiggy
1,criminal
1,permanent
1,blacker
1,latocha
1,funked
1,cutting
1,quickest
1,conscious
1,villian
1,trembling
1,maintain
1,dondatta
1,rusted
1,blast
1,dancin
1,creo
1,happened
1,foolin
1,wheezy
1,gator
1,heartfelt
1,pushy
1,hee-hee
1,rub
1,ironclad
1,denzel
1,umm
1,lear
1,hung
1,again)(i
1,pass-booted
1,snot-nosed
1,distrustful
1,burnt
1,fiendin
1,arab
1,hawkin
1,elementary
1,yous
1,melodic
1,pointless
1,down\n
1,russian
1,patient
1,groovy
1,fly-ass
1,stylishing
1,jamaican
1,warmer
1,moved
1,phantom
1,diamond-like
1,occasional
1,unlimited
1,opp
1,breaky
1,fido
1,whispering
1,unleaded
1,caring
1,abdominal
1,tremendous
1,rrrr
1,detrimental
1,firm
1,irrelevant
1,slippery
1,l.a
1,pessimistic
1,lush
1,ironic
1,ester
1,ok
1,posed
1,overweight
1,lickin
1,anxious
1,hickory-dickory
1,single-handed
1,hoo-hoo
1,lynching
1,spastic
1,touch
1,folksinger
1,heatas
1,oriented
1,formative
1,favourite
1,rolling
1,casual
1,thankful
1,"uuu),hot"
1,roughest
1,alotta
1,sub-woofer
1,unnecessary
1,whack
1,wiggle
1,jacked
1,handy
1,cleanest
1,prejudiced
1,moonlit
1,legitimate
1,heeey
1,peepin
1,f**k
1,capped
1,el
1,overanalyze
1,flossin
1,five-buck
1,humpty
1,mentirosa
1,dealing
1,supercalafragilistic
1,ghastly
1,martial
1,professional
1,mama-uh
1,die
1,haaaaaa
1,undefeated
1,hidee-ho
1,soulful
1,puff
1,star-crossed
1,lttle
1,compete
1,around-the-way
1,smokin
1,fucked-up
1,sure-fire
1,sendin
1,double-barrel
1,vio
1,hyped
1,reverened
1,fuzzy
1,covered
1,horny
1,misty
1,harsh
1,wear
1,suckin
1,courtside
1,mo-sci-no
1,wishful
1,ho-hey-ho-hey-ho-hey-ho
1,drive
1,start
1,mental
1,shitty
1,second-hand
1,loved
1,pay
1,invisible
1,newborn
1,por
1,listenin
1,reserved
1,love\n
1,indescribable
1,shoot
1,actual
1,bye-bye
1,instrumental
1,n***a
1,freestyle
1,actin
1,catchy
1,standing
1,armed
1,prompt
1,tad
1,g-dub
1,intelligent
1,fare
1,lax
1,misfit
1,elusive
1,hasty
1,twitchin
1,furious
1,drunken
1,me-a
1,boogedy-woogedly
1,woodland
1,outer
1,lyric
1,ruckest
1,uphill
1,atrocious
1,poppin
1,7th
1,intricate
1,shot
1,witty
1,allll
1,tounge
1,saved
1,sheisty
1,awful
1,buttonhole
1,waaaaas
1,oooo
1,gashing
1,booty
1,bellin
1,odd
1,one-night
1,handicapped
1,the?five
1,trivial
1,crush
1,resilient
1,neat
1,body
1,unsure
1,witcha
1,baller
1,groupy
1,spontaneous
1,penetentiary
1,dre
1,orange
1,prime
1,ya
1,tossed
1,pivotal
1,blunt
1,worldwide
1,susie
1,aww
1,bustler
1,precise
1,krossed
1,soggy
1,diggedy-dun
1,paranoid
1,central
1,constant
1,dj
1,frightening
1,aroused
1,ooh-hoo
1,rapper
1,diggin
1,laughs
1,hummer
1,bozo
1,corrupt
1,hammer
1,fittin
1,rolled
1,mashin
1,figaro
1,thrilling
1,tlc
1,snatchin
1,learnin
1,ohhhhhh
1,unselfish
1,careless
1,bong
1,financial
1,bump
1,bimbo
1,paramount
1,bogle
1,ooohh
1,contigo
1,quicky
1,westside
1,speedy
1,lovable
1,sharpest
1,militant
1,one.we
1,tragic
1,bugaloo
1,d-o-double
1,huh
1,hup
1,oaktown
1,diplomatic
1,so-so
1,dank
1,nuthin
1,offerin
1,homeboys
1,woebegone
1,mind
1,chinny-chin-chin
1,ugly
1,cupid
1,working
1,otra
1,unthought-of
1,keeping
1,fullproof
1,one-two
1,perm
1,use
1,iswhoot
1,rican
1,limp
1,mantic
1,concerned
1,weird
1,slightest
1,unconditional
1,want
1,dl
1,slip
1,sh-boogie
1,magenta
1,cross-eyed
1,ughhhh
1,animal
1,diggady
1,waterbed
1,fed
1,aiyyo
1,blinking
1,numb
1,bleak
1,bing
1,screamin
1,eastside
1,three-piece
1,prophylactic
1,wounded
1,stick
1,suburban
1,windy
1,psycho
1,atuomatic
1,iz-h
1,dazy
1,unanswered
1,flowered
1,present
1,void
1,good-time
1,you(to
1,rub-a-dub
1,ooohhhh
1,sassy
1,hard-pressed
1,spiritual
1,rap-ass
1,dynamic
1,fear
1,south
1,expresstic
1,cutest
1,poisonous
1,fossil
1,funkafied
1,fakin
1,funeral
1,chief
1,"wildstle,laughin"
1,pissy
1,enhanced
1,lumpy
1,vulnerable
1,ohhhh
1,rah
1,conventional
1,nicer
1,skippy
1,astronomical
1,unbroken
1,dissed
1,vocal
1,def
1,immediate
1,lower
1,lib
1,fla-vor
1,fitting
1,1980)==\n{{album
1,assault
1,plenty
1,huffin
1,conspicuous
1,looker
1,widest
1,part-time
1,incomplete
1,gold
1,oohooh
1,fifth
1,frequent
1,northern
1,recovered
1,spinning
1,oohh
1,female
1,rhythum
1,subterranean
1,hip-hop
1,indispensible
1,ll
1,hidden
1,sacred
1,bolder
1,uhh
1,bang
1,legendary
1,february
1,token
1,exquisite
1,fish
1,british
1,sled
1,no)no
1,nigga'z
1,closest
1,acting
1,owning
1,dive
1,laba
1,assured
1,moon-spattered
1,l'amour
1,certified
1,disguised
1,wicka
1,heyyy
1,pourin
1,p.p
1,hopeless
1,secure
1,fi
1,lay
1,reveal
1,asked
1,military
1,twelfth
1,everythin
1,hokey
1,grey
1,8-track
1,lunatic
1,headbutt
1,involved
1,boombastic
1,elegant
1,radical
1,meet
1,dazzling
1,tangere
1,linen
1,unskinny
1,blamed
1,portable
1,siete
1,drabble
1,rougher
1,coldest
1,intense
1,overtime
1,flashy
1,thier
1,crushed
1,uplifting
1,gotdamn
1,represent
1,telltale
1,richer
1,curious
1,tried
1,boy
1,equal
1,lolli
1,stumble
1,plush
1,supersonic
1,on\n
1,tit-tie
1,one-way
1,p-p-politic
1,scary
1,public
1,maddest
1,achy
1,hoo
1,"funkafied,funkalistic,vocalistic"
1,fold
1,fearless
1,fear)no
1,braggin
1,nth
1,healing
1,stylish
1,pull
1,licky
1,feinin
1,centrifugal
1,yacht.just
1,pokey
1,mid
1,light-weight
1,moist
1,bangin
1,cinnimon
1,choosy
1,headstrong
1,shag
1,unfair
1,ooh.ooh
1,like-a
1,independent
1,placed
1,electric
1,virgin
1,dim
1,clearer
1,strict
1,homestyle
1,donny
1,eazy
1,drastic
1,vaccum
1,eighth
1,piggy
1,canned
1,flava
1,freek'n
1,selfish
1,splendid
1,rabid
1,wanna-be
1,so-called
1,god-sent
1,pressed
1,wonderous
1,savage
1,affectionate
1,hmm
1,greek
1,gain
1,untouchable
1,pooooow
1,dressed
1,junior
1,bulletproof
1,richest
1,abandoned
1,cash
1,switchin
1,middle
1,ninety-foot
1,lonley
1,buried
1,unknown
1,makin
1,bumble
1,stomping
1,blunted
1,picky
1,juicy
1,amour
1,longest
1,finna
1,overdue
