count,word
593,love
400,baby
331,time
260,heart
237,girl
233,day
233,thing
224,man
207,way
180,life
177,night
174,boy
161,ya
129,dream
127,eye
118,bit
105,world
92,cause
87,friend
86,body
73,word
71,nigga
67,light
65,roll
63,shit
56,dick
54,kiss
51,mind
51,lover
51,everybody
50,place
48,hand
48,person
47,song
44,ooh
44,wit
42,bitch
42,summer
40,step
39,ass
38,lady
37,car
37,soul
37,woman
37,brand
36,sky
36,hair
36,game
36,livin
36,star
36,rock
35,brother
35,kind
34,feeling
33,heaven
33,promise
32,rain
32,bop
32,door
32,party
30,fantasy
30,home
30,money
30,music
29,niggas
28,ride
28,guy
28,year
27,ear
27,tryin
26,kid
26,es
26,make
26,let
25,track
25,nothin
24,flava
24,sun
24,fear
24,dance
24,head
24,piece
24,face
24,inside
23,dip
23,child
23,wake
23,sex
23,school
23,boot
23,tu
22,hip
22,darle
22,buena
22,cuerpo
22,pa
22,alegrium
22,sound
22,tonight
22,brain
21,knee
21,pain
21,honey
20,babe
20,loca
20,da
20,arm
20,hit
20,foot
20,town
20,relationship
20,room
20,style
20,verse
19,river
19,morning
19,moon
19,fool
19,reason
19,moment
19,street
19,today
18,tootsie
18,fine
18,sensation
18,view
18,tear
18,cat
18,type
18,air
18,hell
18,somethin
18,house
18,smile
18,son
17,groove
17,gimme
17,tree
17,picture
17,bout
17,pig
17,round
17,truth
17,gun
17,vibration
17,end
17,wind
16,emotion
16,doo
16,fun
16,drop
16,feelin
16,baller
16,drink
16,need
16,touch
15,city
15,gangster
15,prayer
15,come
15,right
15,slam
15,sayin
15,lip
15,heat
15,memory
15,line
15,sea
15,lot
14,vision
14,voice
14,work
14,road
14,somebody
14,talk
14,power
14,rap
14,ho
14,kickin
14,mama
14,blue
14,hour
14,fact
13,chance
13,sign
13,control
13,water
13,rhyme
13,jam
13,whoot
13,minute
13,share
13,thought
13,flow
13,hope
12,tight
12,change
12,booty
12,look
12,phone
12,funk
12,daydream
12,membrane
12,beat
12,coast
11,law
11,sugar
11,bump
11,fight
11,oh-oh
11,food
11,watch
11,darling
11,freak
11,gold
11,skin
11,niggaz
11,dime
11,floor
11,train
11,king
11,ocean
11,stay
11,player
11,thinking
10,sun-shining
10,bar
10,bass
10,flower
10,thug
10,high
10,thang
10,taste
10,wish
10,motion
10,slide
10,horse
10,candy
10,tale
10,secret
10,yes
10,note
10,motherfucker
10,start
10,hood
10,goodbye
9,doubt
9,scream
9,window
9,stone
9,rhythm
9,darlin
9,feel
9,left
9,spot
9,pleasure
9,diamond
9,whisper
9,glass
9,question
9,lifetime
9,knife
9,swing
9,crew
9,ball
9,break
9,poppa
9,peace
9,flavor
9,blow
9,homy
8,fan
8,bust
8,job
8,block
8,rollin
8,fly
8,ground
8,shot
8,surprise
8,land
8,number
8,check
8,slow
8,hop
8,danger
8,beach
8,perdedor
8,mother
8,clothe
8,passenger
8,butt
8,situation
8,daddy
8,point
8,hill
8,soy
8,velvet
8,tv
8,dough
7,rest
7,problem
7,chain
7,sweat
7,play
7,stuff
7,faithful
7,trust
7,pimp
7,shoe
7,hole
7,war
7,sucker
7,health
7,eeny
7,cold
7,rush
7,juice
7,god
7,mood
7,angel
7,muthafucka
7,destiny
7,key
7,dippin
7,partner
7,folk
7,butterfly
7,i-i
7,story
7,sight
7,blood
7,pro
7,wash
7,plastic
7,breeze
7,letter
7,piggy
7,dog
7,shorty
7,wine
7,sock
7,repeat
7,kick
7,bed
7,weed
7,case
7,ta
7,matter
7,close
7,dollar
7,voyage
7,understood
6,misery
6,hoe
6,puttin
6,month
6,cream
6,drive
6,dem
6,bloom
6,west
6,dun
6,pack
6,family
6,fall
6,dancing
6,record
6,wife
6,bliss
6,run
6,think
6,beating
6,field
6,art
6,snow
6,pressurin
