count,word
231,love
178,time
172,baby
121,thing
118,girl
115,way
114,heart
102,day
101,man
96,night
87,life
66,boy
66,dream
65,eye
65,cause
64,world
63,ya
46,word
42,friend
41,mind
39,body
38,light
37,nigga
37,place
36,hand
36,bit
35,shit
34,kiss
34,person
32,ass
30,car
30,game
28,hair
28,bitch
27,lover
27,home
27,everybody
27,soul
27,money
26,sky
25,woman
25,kind
24,door
24,feeling
23,tryin
23,rock
23,brother
22,inside
22,face
22,lady
21,year
21,wit
21,song
20,tonight
19,sound
19,head
19,kid
18,star
18,ride
18,party
18,babe
17,step
17,heaven
17,pain
17,rain
17,sex
17,arm
17,street
16,touch
16,nothin
16,somethin
16,hit
16,dick
16,brand
15,make
15,memory
15,fool
15,sun
15,round
15,line
15,child
15,groove
15,school
14,gun
14,smile
14,niggas
14,town
14,sayin
14,right
14,picture
14,verse
14,style
14,city
14,bout
13,foot
13,end
13,moment
13,lip
13,chance
13,room
13,tear
13,let
13,piece
12,sea
12,need
12,hell
12,roll
12,phone
12,guy
12,flow
12,type
12,morning
12,air
12,feelin
12,lot
12,thought
12,truth
12,voice
12,cat
11,hip
11,house
11,watch
11,tree
11,heat
11,talk
11,somebody
11,track
11,change
11,today
11,wind
11,reason
11,fight
11,fun
11,honey
11,share
10,wake
10,livin
10,booty
10,emotion
10,moon
10,dance
10,niggaz
10,hour
10,fantasy
10,mama
10,fact
10,skin
10,start
10,road
10,rap
10,taste
9,minute
9,rhyme
9,ho
9,darlin
9,feel
9,prayer
9,summer
9,river
9,ooh
9,knee
9,dip
9,thug
9,fine
9,beat
9,gold
9,window
9,look
9,peace
8,homy
8,dime
8,fear
8,job
8,hood
8,clothe
8,high
8,block
8,player
8,question
8,rhythm
8,bust
8,mother
8,crew
8,control
8,sign
8,diamond
8,son
8,doubt
8,vision
8,blow
8,bass
8,blue
8,bar
8,shot
8,beach
8,jam
8,law
8,glass
8,surprise
8,water
8,check
7,music
7,sight
7,tight
7,ground
7,shoe
7,fly
7,spot
7,case
7,land
7,hope
7,power
7,freak
7,god
7,rest
7,motherfucker
7,work
7,wine
7,war
7,whisper
7,ball
7,dog
7,folk
7,breeze
7,funk
7,sweat
7,horse
7,pleasure
7,juice
7,problem
7,number
7,situation
7,dough
7,bed
7,brain
7,ocean
7,stay
7,play
7,key
7,cold
7,break
6,come
6,hoe
6,matter
6,pack
6,kickin
6,pimp
6,letter
6,relationship
6,mess
6,beating
6,sugar
6,cup
6,cream
6,tale
6,family
6,stuff
6,hype
6,fall
6,story
6,dollar
6,point
6,thang
6,floor
6,sand
6,boot
6,swing
6,punk
6,kick
6,mood
6,week
6,sock
6,angel
6,secret
6,sucker
6,corner
6,weed
5,slow
5,book
5,future
5,cool
5,bone
5,flower
5,scene
5,destiny
5,partner
5,bunch
5,gift
5,tire
5,bath
5,hop
5,darkness
5,blood
5,crime
5,toe
5,west
5,rule
5,pro
5,coast
5,run
5,month
5,seat
5,boyfriend
5,joy
5,wife
5,surrender
5,butt
5,couple
5,tv
5,tip
5,crack
5,daddy
5,queen
5,low
5,sense
5,thigh
5,class
5,sensation
5,grass
5,club
5,pride
5,beam
5,test
5,smoke
5,cloud
5,yes
5,hat
5,plenty
5,jean
5,suit
5,bond
5,drop
5,black
5,trust
5,rush
5,view
5,butterfly
4,yea
4,repeat
4,ohh
4,drug
4,screen
4,flavor
4,radio
4,match
4,glory
4,nightmare
4,price
4,shorty
4,damn
4,ill
4,twist
4,chain
4,devotion
4,close
4,mountain
4,trip
4,pay
4,sin
4,shame
4,pie
4,wing
4,help
4,respect
4,band
4,finger
4,dish
4,rescue
4,bag
4,enemy
4,hill
4,think
4,scream
4,plan
4,mix
4,conversation
4,snow
4,cheese
4,anybody
4,winter
4,stack
4,store
4,mo
4,mouth
4,promise
4,mack
4,darling
4,es
4,arrow
4,act
4,attitude
4,standin
4,goodbye
4,figure
4,hole
4,chick
4,downtown
4,sister
4,singin
4,tellin
4,try
4,click
4,history
4,dice
4,pussy
4,pressure
4,stick
4,breath
4,neck
4,jock
4,gon
4,nation
4,flash
4,steel
4,bomb
4,dawn
4,train
4,fist
4,murder
4,set
4,shine
4,mister
4,ghetto
4,hotel
4,stone
4,da
4,danger
4,squeeze
4,church
4,lyric
4,health
4,motion
4,mark
4,action
4,pant
4,pen
4,doctor
4,wait
4,mile
4,crowd
4,grade
4,candy
4,despair
4,flesh
3,balloon
3,tu
3,hip-hop
3,worry
3,dancing
3,louder
3,harmony
3,weather
3,capital
3,silence
3,plot
3,material
3,addiction
3,ring
3,switch
3,remember
3,dude
3,jet
3,curf
3,ta
3,race
3,luck
3,te
3,rise
3,trick
3,slam
3,wave
3,blast
3,baller
3,courage
3,slide
3,mike
3,rump
3,horny
3,panty
3,pillow
3,bang
3,beginning
3,chicken
3,berry
3,level
3,coffee
3,care
3,father
3,field
3,passion
3,fat
3,homeboy
3,half
3,nose
3,vet
3,crook
3,homie
3,in-a
3,master
3,understood
3,tank
3,makeup
3,drive
3,rug
3,cha
3,ache
3,faith
3,lemonade
3,excuse
3,freedom
3,fan
3,stand
3,cruise
3,autumn
3,dig
3,got
3,red
3,scent
3,note
3,belly
3,pause
3,attraction
3,confession
3,border
3,potion
3,x2
3,clique
3,dippin
3,lace
3,daydream
3,chill
3,mist
3,wash
3,lock
3,plate
3,treasure
3,sing
3,hard
3,roof
3,era
3,bite
3,sheriff
3,food
3,business
3,afternoon
3,dress
3,urge
3,cigarette
3,appeal
3,pop
3,butter
3,sale
3,cos
3,thunder
3,roller
3,floss
3,meaning
3,lesson
3,drama
3,deal
3,movin
3,speed
3,jaw
3,grace
3,shovel
3,boogie
3,thinking
3,date
3,loot
3,simple
3,jewel
3,showin
3,rich
3,distance
3,shade
3,beggin
3,bop
3,cash
3,vibe
3,shadow
3,skill
3,shape
3,sip
3,ice
3,buzz
3,bra
3,champagne
3,knife
3,shaker
3,tune
3,sympathy
3,grain
3,puttin
3,cut
3,king
3,jig
3,grip
3,gangster
3,outside
3,bullet
3,self
3,say
3,clip
3,record
3,edge
3,slob
3,course
3,sure
3,traffic
3,leaf
3,desire
3,dope
3,flex
3,news
3,trigger
3,stage
3,bliss
3,plastic
2,page
2,freeze
2,sleepin
2,bread
2,wonder
2,cotton
2,turn
2,rifle
2,everytime
2,reality
2,cousin
2,braid
2,square
2,foolin
2,journey
2,suckin
2,dome
2,boss
2,confusion
2,kissin
2,disco
2,nature
2,pa
2,bridge
2,men
2,peek
2,broad
2,puff
2,candle
2,hottie
2,spring
2,movie
2,pill
2,lie
2,voyage
2,vu
2,precision
2,magician
2,thickness
2,saddest
2,mailbox
2,buster
2,mida
2,soldier
2,shirt
2,plane
2,result
2,hunger
2,breast
2,size
2,ears
2,injustice
2,fault
2,pace
2,middle
2,wreck
2,wire
2,ruckus
2,frontin
2,wish
2,breed
2,bullshit
2,rose
2,showdown
