count,word
339,good
217,little
200,bad
147,real
101,ooh
92,big
91,new
85,best
72,bright
68,right
68,high
65,beautiful
64,sexy
63,fuckin
59,young
58,better
57,dark
52,old
52,fucking
52,hot
47,pretty
47,hard
45,dirty
44,wrong
43,long
43,crazy
43,ridin
41,deep
40,cool
40,lucky
39,perfect
38,alive
37,cold
37,sweet
36,different
35,oooh
34,blue
33,red
32,hopeless
32,la-la
31,ready
30,wide
30,ooh-ooh
30,lovin
30,wild
29,true
29,white
29,single
27,open
26,lonely
24,low
24,like
24,free
23,sure
23,broken
23,bigger
23,loud
22,quick
22,amazing
21,black
21,slow
21,second
21,mediocre
21,super
21,die
20,higher
20,favorite
20,fake
19,rude
19,short
19,afraid
18,sick
18,mad
18,funny
18,dead
17,drunk
17,american
17,rockin
17,treble
17,cashin
17,teenage
17,worst
16,happy
16,international
16,welcome
15,nice
15,mma
15,clear
15,beat
15,fat
15,a-ooh
14,live
14,strong
14,yellow
14,counting
13,louder
13,fresh
13,bulletproof
13,easy
13,safe
13,ohh
13,miss
12,damn
12,loyal
12,rich
12,loving
12,great
11,thirsty
11,tan
11,special
11,mean
11,outside
11,insane
10,light
10,pink
10,oo
10,green
10,late
10,closer
10,hush
10,scared
10,fair
10,feeling
10,ol
10,lean
10,break
10,darkest
9,private
9,rough
9,golden
9,baddest
9,wont
9,small
9,sober
9,skinny
9,okay
9,cheap
9,sharp
9,stupid
9,brighter
9,fast
8,feelin
8,faster
8,ay
8,naked
8,past
8,middle
8,actin
8,warm
8,movin
8,country
8,tired
8,foreign
8,weird
8,heavy
8,colder
7,patient
7,love
7,nervous
7,quiet
7,ohohoho
7,busy
7,make
7,dumb
7,wait
7,straight
7,everyday
7,la
7,hottest
7,realest
7,ohoho
7,momma
6,cooler
6,southern
6,overwhelmed
6,careful
6,guilty
6,sorry
6,luxe
6,ooohooohooo
6,blind
6,sweeter
6,chew
6,simple
6,older
6,catchin
6,shy
6,dear
6,fresher
6,berserk
5,twisted
5,clean
5,daddys
5,cloud
5,oh-oh
5,missing
5,solo
5,fine
5,breathless
5,ow
5,lower
5,lighter
5,fancy
5,come
5,unfair
5,wet
5,animal
5,ohohoh
5,plus
5,dem
5,younger
5,careless
5,worth
5,biggest
5,dancin
5,dry
5,glad
5,hotter
5,complete
4,sicker
4,frozen
4,gritty
4,early
4,nitty
4,separate
4,underwater
4,certified
4,sad
4,disrespectful
4,bailar
4,motherfucker
4,tall
4,heavenly
4,tight
4,giddy
4,eight-foot
4,hefty
4,square
4,breaking
4,left
4,freakin
4,lil
4,mic
4,brown
4,constant
4,double
4,trashin
4,whi-whistle
4,proud
4,deeper
4,jamaican
4,likely
4,naughty
4,lost
4,six-foot
4,freaky
4,wiggle
4,shot
3,our-our-our-ou-ou-ours
3,human
3,blowin
3,headin
3,booming
3,stormy
3,greener
3,living
3,two-lane
3,hip-hop
3,longest
3,forced
3,summer
3,sweetest
3,dusty
3,attractive
3,hopin
3,tanned
3,honest
3,hittas
3,ole
3,barbed
3,body
3,scary
3,mile-high
3,tipsy
3,sun-kissed
3,mhmm
3,gay
3,brightest
3,silly
3,bare
3,vain
3,aah
3,lift
3,cute
3,healing
3,humble
3,holy
3,stay
3,grand
3,fit
3,tough
3,strange
3,typical
3,ashamed
3,smart
3,bored
3,fierce
3,sour
3,obvious
3,moonlit
3,damned
3,numb
3,bound
3,undeniable
3,fallin
3,lame
3,legit
3,large
3,unforgettable
3,sleeping
3,endless
3,youll
3,hurt
3,fairy
3,purple
2,kick
2,certain
2,ohhh
2,confused
2,mamita
2,four-letter
2,selfish
2,comfortable
2,local
2,raw
2,fifty-pound
2,jam-packed
2,salty
2,dropped
2,stale
2,devilish
2,clouded
2,mega
2,flat
2,non-stop
2,grey
2,east
2,motherfucking
2,fatty
2,iced
2,joint
2,automatic
2,talented
2,khaled
2,listenin
2,blonde
2,da
2,dull
2,pocket
2,famous
2,louie
2,hungry
2,brilliant
2,original
2,sunny
2,familiar
2,run
2,late-night
2,cheer
2,ooo
2,stinging
2,corner
2,cheat
2,paralyzed
2,jealous
2,stick
2,aww
2,hit
2,finger
2,opposite
2,electric
2,worldwide
2,hourly
2,packed
2,head
2,cuter
2,torn-up
2,cherry
2,force
2,fuzzy
2,couple
2,untamed
2,finer
2,important
2,highbrow
2,flow
2,ancient
2,steady
2,harder
2,outer
2,unfamiliar
2,held
2,one-of-a-kind
2,satisfied
2,sleepless
2,otra
2,shorty
2,flash
2,soft
2,shawty
2,sound
2,gray
2,terrible
2,mental
2,closed
2,lead
2,fly
2,pale
2,up.your
2,punch
2,french
2,ruby
2,selective
2,childish
2,hooked
2,sticky
2,acting
2,loose
2,moms
2,major
2,dressed
2,oohh
2,bitter
2,hitta
2,ugly
2,longer
2,shiny
2,key
2,beige
2,eastside
2,flyin
2,wildest
2,filthy
2,wear
2,float
2,foolish
2,sweaty
2,powerful
2,cautious
2,precious
2,downward
2,tippy
2,shady
2,chase
2,faithful
1,countless
1,ripe
1,gross
1,four-wheel
1,vintage
1,pinky
1,foreclosable
1,buzzards
1,finish
1,paper-thin
1,vegetarian
1,temporary
1,closest
1,main
1,preconceived
1,statutory
1,fair-weather
1,hatin
1,hateful
1,receptical
1,ysl
1,ironic
1,high-waisted
